artistID	tagID
2624	32
2624	33
2624	83
2632	292
2632	611
2633	16
2633	25
2633	195
2633	735
2641	2064
2771	1017
2828	87
2842	25
2842	735
2842	829
2893	192
2893	292
2893	735
2893	829
2899	192
2899	195
2899	247
2902	1356
3000	185
3000	193
3000	292
3000	735
3000	2118
3000	3075
3203	935
3205	432
3205	935
3259	87
3259	391
3260	88
3260	292
3260	935
3260	2609
3279	25
3279	275
3279	352
3279	391
3280	391
3298	25
3347	181
3411	87
3411	391
3505	32
3505	33
3505	83
3505	2534
3617	185
3617	292
3617	824
3686	18
3686	33
3686	611
3747	292
3747	432
3781	25
3781	181
3781	275
4058	88
4077	33
4077	2534
4079	2064
4083	292
4083	2609
4087	432
4154	181
4208	181
4208	265
4230	87
4232	87
4359	352
4413	935
4520	185
4520	193
4520	829
4520	1356
4520	2118
4529	193
4529	292
4529	2064
4529	2118
4532	292
4532	2064
4543	193
4543	247
4543	292
4543	735
4543	2118
4742	352
4795	181
4795	735
4796	432
4796	625
4796	693
4796	735
4799	432
4959	537
5150	625
5416	88
5416	247
5416	432
5416	735
5418	292
5434	88
5434	192
5434	195
5434	247
5441	432
5441	693
5446	185
5446	292
5446	829
5549	935
5627	193
5649	193
5655	292
5659	829
5707	27
5745	83
5745	247
5745	693
5745	1627
5799	87
5799	1017
5867	87
5876	1017
5927	21
5927	1995
6048	14
6048	87
6048	611
6136	185
6137	83
6137	432
6137	526
6137	735
6137	1627
6138	185
6138	292
6138	824
6139	292
6140	185
6140	193
6140	292
6140	735
6141	83
6141	432
6141	693
6141	1627
6142	1995
6143	526
6144	292
6145	33
6145	935
6217	391
6217	393
6217	601
6409	33
6409	88
6409	935
6466	83
6466	311
6469	265
6469	311
6469	432
6648	537
6652	537
6663	537
6756	1995
6758	87
6758	391
6758	1995
6830	87
6906	185
6906	935
6911	87
7056	83
7056	247
7056	735
7056	829
7076	16
7076	25
7076	181
7076	195
7076	275
7147	2064
7375	67
7375	1017
7379	391
7382	87
7383	87
7383	88
7383	391
7411	292
7414	537
7456	33
7456	601
7665	18
7665	935
7673	88
7686	292
7894	87
8026	33
8026	59
8026	67
8026	87
8111	735
8111	829
8119	83
8119	247
8119	625
8119	735
8506	292
8506	935
8676	18
8680	391
8712	432
8866	292
8866	3076
9342	87
9431	192
9431	829
9455	32
9455	33
9455	83
9455	2534
9456	32
9456	83
9456	2534
9502	87
9502	391
9560	193
9560	247
9560	1356
9560	2118
9560	3075
9598	25
9598	247
9598	265
9598	311
9598	625
9598	735
9608	247
9608	265
9608	311
9689	292
9700	247
9700	432
9700	1627
9874	292
9874	1995
9876	1995
9955	391
9971	292
9971	2064
10005	87
10005	935
10005	1995
10028	432
10110	87
10130	247
10130	625
10130	735
10413	33
10413	432
10413	693
10418	432
10418	693
10418	735
10613	185
10613	391
10613	3076
10854	185
10854	935
11002	432
11002	735
11053	87
11289	391
11463	67
11463	935
11475	87
11477	83
11477	526
11610	87
11631	299
11640	193
11640	247
11640	292
11640	735
11640	2118
11652	83
11652	1627
11712	87
11770	193
11770	735
11802	432
11802	526
11812	935
11896	25
11896	391
11896	393
11898	14
11898	27
11898	391
11905	87
12114	83
12201	185
12201	292
12201	2118
12201	3076
12220	16
12220	275
12220	735
12367	87
12367	1017
12495	935
12633	25
12633	829
12723	2064
12723	2118
13000	88
13000	192
13000	247
13050	292
13331	32
13331	33
13331	83
13331	432
13422	193
13422	247
13422	292
13422	1356
13474	193
13474	352
13474	2118
13474	3075
13556	87
13556	391
13672	352
13672	391
13915	83
14065	185
14065	292
14065	935
14069	935
14096	292
14097	2064
14194	87
14222	15
14236	185
14693	83
14693	292
15260	432
15539	83
15539	432
15539	625
15759	87
15876	32
16028	292
16054	18
16054	87
16096	829
16177	83
16177	299
16463	33
16463	935
16555	185
16555	537
16558	27
16558	537
17067	292
17067	2609
17587	1995
17734	432
18120	432
18332	13
18332	14
18332	15
18332	18
18332	21
18341	292
4123	292
6149	14
6149	15
6149	18
6149	34
6149	47
6149	184
6149	187
6149	391
6149	3077
6149	3078
1404	14
1404	15
1404	18
1404	33
1404	47
1404	187
1404	1846
1404	3079
1404	3080
1404	3081
1404	3083
1404	3084
3700	3085
6184	14
6184	33
6184	79
6184	81
6184	84
6184	191
6184	391
6184	821
6184	2244
6184	3085
6184	3089
6184	3092
6184	3106
6184	3107
6184	3108
6184	3109
7484	14
7484	15
7484	18
7484	33
7484	47
7484	187
7484	1846
7484	3079
7484	3080
7484	3081
7484	3082
7484	3083
7484	3084
7484	3086
7484	3088
7484	3090
6199	73
6199	178
6199	181
6199	194
423	3113
622	3111
1101	3114
6203	3112
199	78
210	389
225	79
225	81
225	84
225	3120
426	296
1246	39
1246	176
4118	18
4118	187
53	18
53	33
55	39
58	18
58	33
58	39
58	81
65	73
65	79
65	185
66	18
71	81
71	625
72	18
86	81
86	83
86	185
86	625
86	829
89	18
89	39
154	33
154	73
154	79
155	251
155	625
167	18
167	24
167	39
167	73
167	79
167	570
167	1727
171	73
171	79
171	81
171	185
172	73
172	81
173	73
173	79
182	81
189	73
189	79
189	185
195	73
195	81
195	185
197	33
197	73
197	79
205	81
205	185
205	292
209	73
209	79
210	73
210	81
215	73
215	81
215	185
221	73
221	79
221	81
225	73
225	81
226	1
226	73
226	79
226	170
228	73
228	79
228	81
234	79
251	625
292	625
296	39
296	625
310	185
311	24
311	39
327	167
327	304
328	18
328	39
328	90
328	105
342	81
342	185
344	193
349	39
359	24
362	81
362	185
377	73
377	79
386	39
386	90
403	73
408	73
408	79
416	73
416	81
418	14
418	33
420	73
420	81
423	81
466	24
466	39
472	73
472	79
488	79
493	79
498	73
498	79
498	81
500	1
501	79
504	1
511	73
511	79
533	73
533	79
533	81
537	73
537	79
599	33
599	73
599	79
602	73
602	81
602	185
602	292
615	81
615	185
615	292
622	81
622	292
718	185
718	193
722	18
722	39
722	90
722	105
727	14
728	829
789	18
856	33
856	73
856	79
856	170
860	170
878	18
878	33
898	81
903	83
903	625
903	829
951	73
966	73
966	79
970	105
982	79
986	83
986	251
986	829
991	81
1001	18
1016	18
1016	39
1016	90
1016	105
1026	18
1026	39
1026	90
1026	105
1048	73
1048	81
1062	18
1062	33
1062	81
1090	73
1090	81
1094	18
1094	73
1094	79
1094	81
1094	185
1097	18
1097	33
1097	79
1097	81
1098	18
1098	33
1098	79
1106	18
1106	81
1131	1
1131	79
1179	73
1179	79
1243	18
1243	39
1244	73
1249	73
1249	79
1375	73
1375	81
1375	185
1376	81
1376	185
1383	18
1383	81
1384	73
1384	81
1397	18
1397	39
1413	73
1424	292
1459	193
1463	81
1463	185
1463	292
1464	39
1520	73
1520	81
1556	83
1556	625
1648	251
1772	83
1772	185
1772	829
1854	1
1854	73
1854	79
1866	73
1866	79
1873	73
1873	79
1983	18
1985	73
1985	79
1988	73
1988	79
2018	18
2018	39
2018	90
2044	14
2044	527
2176	83
2176	251
2176	829
2277	81
2277	185
2277	292
2352	73
2352	79
2436	193
2439	193
2442	193
2454	193
2455	193
2524	73
2524	79
2524	81
2526	73
2526	79
2544	81
2544	185
2608	81
2608	185
2614	73
2614	81
2632	185
2745	18
2745	39
2745	90
2745	105
2775	33
2775	73
2775	79
2843	73
2843	79
2941	73
2941	79
3081	185
3104	625
3171	81
3171	83
3171	185
3171	625
3171	829
3198	39
3411	18
3411	33
3411	81
3427	73
3427	79
3427	185
3589	193
3616	33
3616	73
3616	79
3616	185
3676	81
3753	73
3753	79
3756	14
3756	79
3756	185
3859	79
3863	18
3863	39
3863	90
3863	105
3928	73
3928	79
3948	39
3948	625
4103	73
4103	79
4179	73
4179	79
4257	24
4263	73
4263	79
4384	81
4385	18
4385	81
4487	81
4487	185
4620	185
4810	39
4810	81
4915	24
4915	39
5099	73
5099	79
5266	193
5480	14
5480	18
5480	81
5553	14
5553	185
5926	73
5926	81
6231	73
6231	79
6231	81
6232	18
6232	39
6247	73
6247	79
6249	73
6249	79
6291	73
6291	829
6305	185
6305	292
7140	83
7140	185
7140	829
7194	81
7643	185
7644	81
7874	625
8017	18
8017	33
8017	39
8017	105
8264	81
8264	185
8264	292
8358	185
8504	14
8504	185
8504	292
8844	527
9495	18
9495	39
9495	90
9495	105
9868	18
10327	81
10864	1
11070	83
11070	625
11236	73
11500	81
11500	185
11500	292
15544	625
72	16
72	17
72	18
72	25
72	74
6236	17
6236	74
7	1
7	6
7	73
89	18
89	24
173	73
173	78
173	81
175	14
175	18
175	90
190	73
190	78
190	81
190	387
222	84
289	24
377	1
377	73
377	78
377	177
403	73
403	78
403	169
407	14
481	73
481	169
481	182
487	18
487	61
487	130
487	1488
488	73
488	78
490	72
490	73
490	78
498	73
498	169
503	1
503	5
503	385
519	1
519	6
519	73
519	177
727	14
966	72
966	73
966	78
978	1
978	72
978	73
1062	18
1062	199
1104	1
1104	6
1104	73
1378	73
1378	78
1410	18
1700	18
1700	191
1700	545
1705	191
1854	1
1854	72
1854	73
1854	78
1873	72
1873	73
1873	78
1874	73
1874	78
1874	182
1931	1
1931	7
2014	1
2014	7
2794	72
2794	73
2794	78
2794	1358
2956	1
2956	73
2956	78
2956	177
3197	1
3197	7
3197	179
3197	1365
3563	72
3563	73
3563	78
3758	72
3758	73
3758	78
4136	1
4136	7
4136	89
4136	1365
4342	1
4342	386
4342	414
4342	615
4600	88
4600	90
4600	564
4600	588
5217	72
5217	73
5217	78
5217	1358
6248	191
6250	3061
6250	3121
6252	191
7725	73
7725	78
7725	81
10870	1
10870	7
10870	179
10870	190
12006	18
12006	88
12006	90
12006	564
51	3129
51	3130
2556	3131
325	24
325	39
325	109
325	130
325	349
325	654
325	3132
707	91
707	386
917	386
917	415
922	195
922	386
922	415
15	4
15	5
15	1532
15	3135
25	5
25	1532
503	5
503	385
707	386
707	3123
812	5
812	385
821	5
824	5
824	89
824	615
824	1373
841	91
843	386
843	3124
917	386
917	615
917	2687
919	76
919	386
919	615
920	76
920	386
920	3136
923	5
923	385
923	3138
928	615
928	617
936	615
936	3141
937	615
942	386
942	615
942	3137
946	89
946	615
953	5
953	385
953	3144
955	89
955	615
955	3135
957	615
957	3139
1132	3142
1338	386
1338	615
1339	386
1339	615
1339	3135
1342	615
1342	617
1344	91
1344	617
1349	89
1349	615
1350	615
1350	617
1358	386
1358	2903
1364	91
1368	386
1368	615
1374	386
1374	615
1527	91
1527	3140
1710	89
1993	386
1993	615
2005	76
2009	615
2009	3133
2009	3134
2015	615
2015	617
2972	76
4319	89
4319	615
4325	91
4325	615
4326	615
4327	89
4327	615
4327	3135
4330	89
4330	615
4330	3143
4333	76
4333	3135
4337	76
4337	615
4342	386
4342	3135
4670	76
155	306
155	389
157	16
157	24
157	25
157	39
157	73
157	79
157	83
157	85
157	102
157	109
157	134
157	167
157	192
157	209
157	210
157	234
157	238
157	247
157	306
157	352
157	401
157	481
157	505
157	507
157	509
157	527
157	625
157	640
157	712
157	735
157	767
157	799
157	839
157	1074
157	1160
157	1870
157	2416
157	3145
157	3146
285	25
285	39
285	73
285	85
285	130
285	134
285	167
285	209
285	210
285	238
285	352
285	509
285	527
285	625
285	639
295	625
601	73
614	73
614	79
614	170
614	352
706	25
706	72
706	73
706	192
706	735
951	25
951	72
951	73
951	109
951	192
951	193
951	210
951	352
951	848
966	72
966	73
982	72
982	73
982	170
982	210
982	234
982	352
1042	24
1042	167
1042	306
1249	25
1249	72
1249	73
1556	24
1556	130
1556	167
1556	625
1691	73
1691	409
1691	830
1825	24
1825	25
1825	85
1825	203
1825	625
1825	735
1892	16
1892	73
2182	73
2346	25
2346	72
2346	73
2346	192
2346	352
2346	735
2558	25
2558	72
2558	73
8169	73
67	24
67	39
67	130
67	364
67	3153
89	18
89	24
89	39
89	130
89	364
285	24
285	130
285	167
285	364
288	24
288	39
288	130
288	167
288	364
289	24
289	39
289	130
289	167
289	185
289	209
289	364
289	3153
291	24
291	109
291	364
292	24
292	39
292	167
292	364
295	24
295	102
295	130
295	167
295	364
296	24
296	39
296	364
299	24
299	39
299	167
299	308
299	319
299	364
310	39
318	24
318	73
318	109
318	167
318	364
320	304
320	364
325	24
326	364
332	24
332	39
332	167
332	364
349	24
349	39
349	109
349	130
349	167
349	364
352	24
352	130
352	167
456	24
456	306
465	24
465	39
465	364
523	364
525	24
525	167
525	364
541	306
803	24
803	39
913	24
913	39
913	167
915	24
915	130
915	167
951	73
951	364
1025	90
1052	73
1052	364
1601	24
1601	109
1601	130
1601	167
1601	364
2094	24
2094	39
2094	130
2094	140
2094	164
2094	364
4883	24
4883	102
4883	130
4883	167
4883	304
4883	364
5463	24
5463	306
6086	39
6086	90
6086	364
6308	24
6308	73
6308	109
6308	306
6308	364
6309	24
6309	39
6309	364
6312	130
6312	167
6376	102
6376	167
6376	364
6388	102
6388	103
6388	130
6388	167
6388	304
12017	24
12017	39
18425	130
18425	167
57	3158
1619	354
6322	27
6322	213
6322	3159
65	78
65	79
65	2010
65	3160
88	3161
229	3162
498	2007
680	3163
289	24
289	39
289	130
289	209
289	636
289	2099
344	24
344	130
344	193
461	24
461	39
461	130
461	405
461	642
163	3171
230	3171
959	3171
2361	3171
6350	3171
6361	3172
51	689
51	706
51	3183
53	18
53	238
53	824
64	18
64	39
67	18
67	24
67	39
67	49
67	73
67	130
67	134
67	210
67	216
67	231
67	238
67	352
67	526
67	641
67	689
67	706
67	824
67	1087
67	3173
67	3176
67	3177
67	3178
67	3179
67	3180
67	3181
67	3182
67	3184
67	3187
67	3188
70	18
70	39
71	49
71	526
77	347
81	18
81	824
81	826
84	18
84	39
84	81
84	210
84	306
84	3173
90	18
90	39
90	121
90	195
157	24
157	39
157	134
157	216
157	306
157	352
157	625
157	641
157	3173
157	3185
157	3186
157	3187
167	347
173	73
173	81
173	121
173	195
173	238
173	347
173	352
173	826
173	3173
191	73
191	216
191	3176
192	24
192	73
192	121
192	195
192	231
192	352
192	526
204	134
204	231
204	306
204	824
204	826
206	18
206	81
206	824
206	826
215	73
215	81
227	24
227	73
227	81
227	121
227	195
227	231
227	306
227	526
227	641
227	824
227	826
227	3175
229	24
229	73
229	81
229	134
229	210
229	216
229	3173
230	73
230	81
230	216
230	352
230	481
230	641
234	73
234	306
234	352
234	481
241	24
241	39
241	49
241	130
241	134
241	167
241	216
241	231
241	238
241	352
241	526
241	625
241	640
241	641
241	689
241	701
241	706
241	824
241	3174
241	3175
241	3178
241	3179
241	3181
241	3182
241	3184
241	3185
241	3186
241	3187
245	824
245	826
249	102
249	210
249	216
249	304
249	306
249	706
250	824
250	826
251	39
251	49
251	130
251	134
251	210
251	216
251	231
251	352
251	526
251	625
251	640
251	641
251	824
251	1087
251	1734
251	3174
251	3175
251	3177
251	3178
251	3179
251	3180
251	3181
251	3182
251	3185
251	3187
252	130
252	210
252	216
252	231
252	641
252	3174
252	3181
252	3185
253	73
253	611
257	49
257	167
257	231
257	352
257	526
257	625
257	640
257	641
257	689
257	824
257	3181
257	3187
258	49
258	3177
260	195
260	238
260	625
260	824
260	1734
262	49
262	103
262	231
262	238
262	625
262	641
262	689
262	701
262	824
262	826
262	3177
262	3178
262	3179
262	3181
262	3182
262	3185
265	24
265	49
265	130
265	231
265	352
265	611
265	701
265	3182
265	3183
265	3185
265	3186
265	3187
266	49
266	130
266	134
266	167
266	216
266	238
266	625
266	641
266	706
266	824
266	826
266	1734
266	3175
266	3178
272	130
272	167
272	216
272	231
272	625
272	641
272	701
272	826
272	3174
272	3182
272	3185
272	3186
272	3187
275	49
275	134
275	526
275	625
275	1734
275	3178
275	3181
279	18
279	24
279	39
279	49
279	73
279	102
279	130
279	134
279	167
279	210
279	216
279	231
279	238
279	352
279	481
279	526
279	625
279	640
279	641
279	689
279	701
279	706
279	824
279	1087
279	1734
279	3174
279	3175
279	3176
279	3177
279	3178
279	3179
279	3180
279	3181
279	3182
279	3183
279	3184
279	3185
279	3186
279	3187
285	24
285	49
285	130
285	134
285	167
285	216
285	352
285	625
285	640
285	689
285	701
285	3174
285	3182
285	3186
285	3187
287	49
287	167
287	210
287	216
287	231
287	352
287	640
287	701
287	3174
287	3177
287	3178
287	3179
287	3180
287	3181
287	3182
287	3184
287	3185
287	3186
287	3187
288	167
288	238
288	689
288	701
288	1087
288	3177
288	3178
288	3179
288	3180
288	3182
288	3183
288	3185
288	3186
288	3187
289	18
289	24
289	39
289	49
289	130
289	167
289	640
289	641
289	701
289	3174
289	3187
291	481
292	231
292	352
293	706
293	3180
293	3183
293	3188
295	103
295	167
295	238
295	347
295	640
295	689
295	701
295	3178
295	3179
295	3180
295	3181
295	3183
295	3185
295	3186
295	3187
298	24
298	121
298	195
298	526
298	3173
299	24
299	49
299	130
299	210
299	824
299	3175
299	3181
299	3186
299	3187
301	24
301	130
301	134
301	167
301	210
301	231
301	481
301	526
301	625
301	641
301	701
301	826
301	1734
301	3175
301	3176
301	3178
302	24
302	49
302	130
302	167
302	481
302	611
302	640
302	641
302	701
302	1087
302	3174
302	3180
302	3181
302	3182
306	102
306	210
306	640
310	39
310	49
310	231
310	238
310	611
310	689
310	824
310	1087
310	3176
310	3177
310	3179
310	3180
310	3183
310	3184
310	3188
311	24
311	49
311	130
311	167
311	640
311	641
311	701
311	706
311	3174
312	24
312	167
312	640
312	824
312	826
312	3181
312	3187
316	49
316	73
316	81
316	130
316	134
316	231
316	352
316	526
316	611
316	641
316	706
316	824
316	826
316	3173
316	3175
316	3183
317	130
317	134
317	210
317	216
317	641
317	689
317	1087
317	3174
317	3176
317	3177
317	3178
317	3179
317	3180
317	3181
317	3183
317	3184
317	3188
328	18
328	24
328	39
328	121
328	130
328	195
328	210
328	238
328	641
328	689
328	3186
329	24
329	134
329	210
329	216
329	306
329	526
329	1087
329	3174
329	3176
329	3183
329	3186
329	3187
330	102
330	304
331	39
331	102
331	103
331	216
331	304
331	641
332	39
332	167
332	231
332	238
332	640
332	701
332	824
332	1734
332	3180
332	3182
332	3185
332	3186
332	3187
332	3188
333	73
333	130
333	611
333	3173
333	3183
377	18
377	73
377	210
377	216
377	238
377	306
377	481
377	526
377	641
377	826
430	81
430	121
430	130
430	195
430	526
437	49
437	81
437	130
437	134
437	526
437	706
437	826
437	3175
467	24
467	134
467	210
467	306
467	347
467	3173
468	352
468	824
474	18
474	39
474	121
474	134
474	195
474	210
474	231
474	238
474	306
474	526
474	625
474	640
474	641
474	826
474	1087
474	3173
474	3174
474	3175
474	3179
474	3181
474	3184
474	3187
485	130
485	134
485	216
485	640
485	824
485	826
486	73
486	81
486	306
491	102
491	103
491	210
491	216
491	304
491	306
491	526
491	3173
523	347
524	347
525	49
527	103
534	18
534	39
534	49
534	81
534	231
534	238
534	352
534	824
547	103
547	706
548	130
569	73
569	625
569	824
575	625
575	641
697	49
697	81
697	824
697	826
715	73
715	81
715	231
715	306
715	352
715	641
715	826
733	24
733	73
733	195
733	231
733	306
733	526
735	73
735	121
735	195
885	73
885	81
885	130
885	134
885	167
885	216
885	231
885	352
885	481
885	526
885	625
885	640
885	641
885	706
885	824
885	826
885	3174
885	3175
885	3178
885	3183
887	18
891	24
891	49
891	130
891	134
891	526
900	81
900	526
900	3175
903	49
903	195
903	238
903	625
903	824
903	826
903	1734
907	24
907	102
907	134
907	210
907	216
907	306
907	352
907	640
907	641
907	689
907	701
907	826
907	1087
907	3174
907	3175
907	3176
907	3177
907	3178
907	3179
907	3180
907	3181
907	3183
907	3184
907	3186
907	3188
913	24
913	102
913	130
913	134
913	167
913	210
913	216
913	352
913	526
913	640
913	641
913	689
913	701
913	826
913	3174
913	3175
913	3176
913	3177
913	3181
913	3183
913	3186
1155	18
1155	81
1155	706
1155	824
1242	73
1242	306
1378	81
1378	3173
1384	352
1392	121
1392	195
1392	824
1392	826
1394	18
1402	102
1402	216
1402	304
1409	18
1409	39
1409	306
1426	73
1427	73
1427	167
1427	625
1505	81
1505	3183
1556	121
1556	195
1556	625
1556	1734
1595	39
1595	102
1595	103
1595	130
1595	216
1595	304
1595	481
1595	641
1595	706
1595	3177
1595	3187
1609	18
1609	49
1609	238
1609	824
1613	102
1613	103
1613	216
1613	238
1613	304
1613	481
1613	641
1613	689
1613	701
1613	824
1613	1087
1613	3174
1613	3176
1613	3177
1613	3178
1613	3179
1613	3180
1613	3183
1613	3184
1613	3188
1620	102
1620	103
1620	216
1620	304
1620	306
1620	352
1620	481
1620	640
1620	641
1620	824
1620	826
1620	3175
1641	3183
1641	3188
1833	130
1833	167
1833	625
1833	3174
1841	231
1841	481
1841	526
1841	625
1841	640
1841	824
1841	826
1841	1087
1841	1734
1841	3175
1841	3178
1841	3182
1860	103
1860	238
1860	689
1860	1087
1860	3176
1860	3177
1860	3178
1860	3179
1860	3183
1860	3184
1860	3188
1874	73
1874	210
1874	216
1874	306
1935	49
1935	167
1935	231
1935	481
1935	640
1935	689
1935	701
1935	824
1935	1087
1935	1734
1935	3175
1935	3176
1935	3177
1935	3178
1935	3179
1935	3180
1935	3181
1935	3182
1935	3183
1935	3184
1935	3185
1935	3186
1935	3187
1936	231
1936	526
1936	701
1936	706
1937	24
1937	130
1937	167
1937	640
1937	641
1937	701
1937	706
1937	3174
1937	3175
1937	3186
1941	18
1941	39
1985	24
1985	73
1985	81
1985	689
1985	706
1985	826
1985	1087
1985	3174
1985	3175
1985	3176
1985	3177
1985	3178
1985	3179
1985	3180
1985	3183
1985	3184
1985	3188
1987	347
2083	18
2083	39
2083	689
2083	3176
2083	3177
2083	3184
2083	3188
2094	18
2132	121
2132	195
2175	130
2175	167
2175	238
2175	625
2175	824
2220	39
2220	130
2220	216
2220	238
2220	352
2220	526
2220	625
2220	640
2220	689
2220	1087
2220	3174
2220	3176
2220	3177
2220	3178
2220	3179
2220	3180
2220	3181
2220	3182
2220	3183
2220	3184
2220	3185
2220	3188
2226	102
2226	210
2226	216
2226	304
2247	102
2247	103
2247	304
2247	352
2247	641
2277	49
2346	73
2346	134
2346	231
2346	352
2346	641
2404	611
2404	3183
2521	18
2521	24
2521	49
2521	130
2521	134
2521	231
2521	238
2521	526
2521	641
2521	689
2521	706
2521	3173
2521	3182
2627	73
2627	81
2627	231
2627	306
2627	481
2627	526
2627	706
2637	352
2637	826
2786	49
2809	3173
2861	231
2905	49
2905	102
2905	103
2905	216
2905	304
2905	306
2905	641
2905	689
2905	701
2905	826
2905	3180
2907	103
2907	481
2907	3176
2907	3177
2919	102
2919	103
2919	210
2919	216
2919	304
2919	306
2919	352
2919	640
2919	641
2919	706
2919	824
2919	826
2919	3175
2919	3176
2919	3177
2919	3188
2922	102
2922	103
2922	216
2922	304
2922	689
2922	1087
2922	3176
2922	3177
2922	3178
2922	3179
2922	3180
2922	3183
2922	3184
2922	3188
3057	49
3110	24
3110	49
3110	81
3110	130
3110	134
3110	210
3110	526
3110	826
3198	347
3316	102
3316	134
3316	210
3316	306
3316	641
3317	102
3317	304
3317	611
3317	3173
3339	18
3339	210
3339	826
3339	3173
3459	73
3459	231
3459	306
3459	526
3466	49
3466	231
3466	526
3488	1734
3490	24
3490	641
3534	18
3534	39
3534	611
3569	134
3569	306
3569	347
3569	826
3569	3173
3667	102
3667	103
3667	216
3667	304
3667	352
3667	641
3707	18
3707	826
3710	102
3710	103
3710	304
3710	352
3710	481
3710	3174
3712	103
3754	352
3754	481
3754	824
3878	18
3878	706
4025	18
4489	24
4489	49
4489	3175
4553	706
4566	167
4566	481
4566	625
4566	701
4566	1734
4566	3182
4566	3185
4566	3186
4566	3187
4585	103
4585	304
4585	481
4704	39
4705	24
4705	39
4705	49
4705	121
4705	130
4705	134
4705	195
4705	352
4705	611
4705	641
4705	3173
4706	1087
4710	167
4710	1734
4710	3175
4710	3178
4732	18
4732	39
4732	238
4732	526
4732	824
4732	3173
4733	3174
4733	3176
4733	3177
4733	3179
4733	3184
4733	3188
4883	24
4883	49
4883	102
4883	130
4883	134
4883	167
4883	210
4883	216
4883	231
4883	238
4883	304
4883	352
4883	481
4883	625
4883	640
4883	641
4883	689
4883	701
4883	826
4883	3174
4883	3175
4883	3179
4883	3181
4883	3182
4883	3184
4883	3185
4883	3187
5045	18
5045	24
5045	39
5045	121
5045	195
5045	238
5045	306
5045	641
5045	3173
5048	121
5048	195
5064	18
5064	39
5072	18
5072	39
5072	238
5186	130
5186	134
5186	210
5186	526
5186	611
5186	1734
5186	3173
5186	3174
5186	3183
5186	3187
5285	81
5536	121
5536	195
5538	81
5538	231
5538	526
5538	3175
5683	121
5683	195
5789	130
5789	134
5789	167
5789	210
5789	352
5789	481
5789	625
5789	640
5789	641
5789	826
5789	1734
5789	3175
5848	352
5848	824
5848	826
6373	18
6373	24
6373	39
6373	73
6373	81
6373	134
6373	210
6373	238
6373	304
6373	306
6373	347
6373	526
6373	611
6373	640
6373	641
6373	689
6373	701
6373	706
6373	824
6373	826
6373	1087
6373	3173
6373	3174
6373	3175
6373	3176
6373	3182
6373	3183
6373	3185
6373	3186
6373	3187
6374	18
6374	39
6374	73
6374	130
6374	210
6374	238
6374	347
6374	611
6374	824
6374	826
6374	3173
6374	3183
6375	24
6375	102
6375	134
6375	167
6375	210
6375	216
6375	231
6375	238
6375	306
6375	481
6375	640
6375	641
6375	701
6375	706
6375	824
6375	826
6375	1087
6375	3173
6375	3174
6375	3175
6375	3176
6375	3177
6375	3178
6375	3179
6375	3180
6375	3181
6375	3182
6375	3184
6376	39
6376	102
6376	103
6376	134
6376	216
6376	481
6376	640
6376	689
6376	701
6376	706
6376	824
6376	1087
6376	3173
6376	3174
6376	3175
6376	3176
6376	3177
6376	3178
6376	3179
6376	3180
6376	3183
6376	3184
6376	3185
6376	3187
6376	3188
6377	103
6377	304
6377	481
6377	640
6377	689
6377	824
6377	826
6377	1087
6377	3175
6377	3176
6377	3177
6377	3178
6377	3179
6377	3180
6377	3182
6377	3183
6377	3184
6377	3188
6378	130
6378	134
6378	167
6378	625
6378	640
6378	706
6378	1734
6378	3175
6378	3178
6379	39
6379	167
6379	216
6379	231
6379	526
6379	640
6379	689
6379	826
6379	1087
6379	3174
6379	3175
6379	3176
6379	3177
6379	3178
6379	3179
6379	3180
6379	3182
6379	3183
6379	3184
6379	3188
6380	24
6380	210
6380	238
6380	689
6380	826
6380	3173
6381	3173
6382	81
6382	231
6382	238
6382	481
6382	526
6382	824
6382	3175
6384	231
6384	238
6384	481
6384	625
6384	824
6384	3175
6384	3176
6384	3177
6384	3178
6384	3179
6384	3180
6384	3181
6384	3183
6384	3184
6384	3185
6384	3186
6385	49
6385	130
6385	134
6385	167
6385	210
6385	231
6385	238
6385	526
6385	625
6385	640
6385	641
6385	689
6385	824
6385	826
6385	1087
6385	1734
6385	3174
6385	3175
6385	3176
6385	3177
6385	3178
6385	3179
6385	3180
6385	3181
6385	3182
6385	3183
6385	3184
6385	3188
6387	102
6387	103
6387	210
6387	216
6387	306
6387	689
6387	706
6387	1087
6387	3174
6387	3176
6387	3177
6387	3178
6387	3179
6387	3180
6387	3183
6387	3184
6387	3187
6387	3188
6388	102
6388	103
6388	210
6388	304
6388	481
6388	526
6388	826
6388	3174
6388	3175
6388	3181
6388	3182
6388	3184
6388	3185
6389	49
6389	134
6389	210
6389	216
6389	231
6389	306
6389	826
6389	1087
6389	1734
6389	3173
6389	3174
6389	3175
6389	3184
6423	347
6629	102
6629	103
6629	210
6629	216
6629	238
6629	481
6631	103
6631	625
6631	689
6631	3176
6631	3177
7326	121
7326	134
7326	195
7326	210
7326	306
7556	706
7743	18
7743	39
7743	81
7743	121
7743	195
8073	39
8161	706
8178	103
8178	1087
8178	3177
8178	3178
8178	3179
8178	3180
8178	3183
8178	3184
8178	3188
9034	39
9034	347
9034	3173
9598	826
9913	102
9913	134
9913	210
9913	216
9913	304
9913	306
9913	481
9913	640
9913	826
9913	3175
10394	167
10394	306
10394	625
10394	641
10608	347
10608	3174
10608	3187
10685	347
10728	18
